Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
input/resources/activitydefinition/IMMZ.DT.12.YellowFever.01.json	3095	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	22	14	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.22.Varicella.03.json	1038	2	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.03.Polio.bOPV.CR.json	2389	5	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	17	12	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.12.json	1119	2	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.09.json	1074	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.22.Varicella.04.json	1037	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.02.HepatitisB.01.json	3055	5	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	20	15	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.04.DTP.01.json	3552	4	0	1	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.01.BCG.CR.json	2364	4	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.07.json	1091	2	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.11.json	1120	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.03.Polio.bOPV.json	3453	5	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.17.HepatitisA.03.json	1104	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.18.Rabies.02.json	1057	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.02.json	1102	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.04.json	1121	2	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.18.Rabies.04.json	1062	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.06.json	1107	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.10.HPV.01.json	3013	5	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	19	11	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.07.json	1106	2	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.17.HepatitisA.04.json	1104	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.10.json	1139	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.05.json	1110	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	1
input/resources/activitydefinition/IMMZ.DT.14.Typhoid.01.json	3049	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.03.Polio.IPV.json	3444	5	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	22	9	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.17.HepatitisA.02.json	1105	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.09.json	1117	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.03.json	1103	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.11.JE.01.json	2544	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.20.Mumps.01.json	1051	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.21.SeasonalInfluenza.03.json	1117	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.19.Dengue.03.json	1059	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.22.Varicella.02.json	1074	2	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.18.Rabies.01.json	1058	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.10.json	1073	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.08.json	1076	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.22.Varicella.06.json	1037	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.01.json	1094	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.05.Hib.01.json	3031	4	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	19	9	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.08.json	1125	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.04.json	1074	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.20.Mumps.02.json	1050	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.05.json	1107	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.18.Rabies.05.json	1067	3	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.15.Cholera.06.json	1073	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.13.TBE.01.json	3053	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.08.Measles.01.json	2946	4	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.13.json	1138	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.01.BCG.01.json	2449	3	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.03.Polio.IPV.CR.json	2385	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.21.SeasonalInfluenza.02.json	1116	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.07.Rotavirus.01.json	3087	5	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.22.Varicella.01.json	1075	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
input/resources/activitydefinition/IMMZ.DT.02.HepatitisB.CR.json	2388	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	16	9	0	0	0	1	0	0
input/resources/activitydefinition/IMMZ.DT.16.Meningococcal.01.json	1103	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0
input/resources/library/library-IMMZIND35.json	120634	13	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	270	21	0	0	0	10	0	0
input/resources/library/library-IMMZIND54.json	95561	11	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	215	16	0	0	0	7	0	0
input/resources/library/library-IMMZIND06.json	76354	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	177	15	0	0	0	6	0	0
input/resources/library/library-IMMZIND23.json	168741	15	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	366	25	0	0	0	15	0	0
input/resources/library/library-IMMZIND16.json	94984	11	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	211	17	0	0	0	8	0	0
input/resources/library/library-IMMZIND32.json	87551	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	196	16	0	0	0	8	0	0
input/resources/library/library-IMMZDT13.json	753564	51	0	0	0	0	0	0	1	80	0	0	0	0	0	0	0	0	0	0	1688	107	0	0	0	59	0	0
input/resources/library/library-IMMZS01.json	42743	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	100	10	0	0	0	4	0	0
input/resources/library/library-IMMZIND22.json	70647	10	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	160	14	0	0	0	5	0	0
input/resources/library/library-IMMZIND50.json	274740	22	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	587	38	0	0	0	26	0	0
input/resources/library/library-IMMZIND02.json	103964	11	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	232	18	0	0	0	9	0	1
input/resources/library/library-IMMZDT17.json	359287	30	0	0	0	0	0	0	1	42	0	0	0	0	0	0	0	0	0	0	775	83	0	0	0	30	0	0
input/resources/library/library-IMMZIND01.json	70922	9	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	161	13	0	0	0	5	0	0
input/resources/library/library-IMMZIND03.json	77843	10	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	177	15	0	0	0	6	0	0
input/resources/library/library-IMMZIND19.json	68213	9	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	155	13	0	0	0	5	0	0
input/resources/library/library-FHIRHelpers.json	3721585	215	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0	7799	487	0	0	0	242	0	0
input/resources/library/library-IMMZIND18.json	94758	10	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	213	17	0	0	0	9	0	0
input/resources/library/library-IMMZDT20.json	97542	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	216	16	0	0	0	8	0	0
input/resources/library/library-IMMZDT08.json	380367	30	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	0	822	52	0	0	0	32	0	0
input/resources/library/library-IMMZIND48.json	88605	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	197	15	0	0	0	7	0	0
input/resources/library/library-IMMZConfig.json	95966	16	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	220	21	0	0	0	6	0	0
input/resources/library/library-IMMZIND51.json	268997	22	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	573	37	0	0	0	24	0	0
input/resources/library/library-IMMZIND13.json	101458	12	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	224	18	0	0	0	8	0	0
input/resources/library/library-IMMZIND15.json	101822	12	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	227	17	0	0	0	9	0	0
input/resources/library/library-IMMZIND52.json	295091	23	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	628	40	0	0	0	27	0	0
input/resources/library/library-IMMZIndicatorCommon.json	2427446	166	0	0	0	0	0	0	1	201	0	0	0	0	0	0	0	0	0	0	5071	336	0	0	0	207	0	0
input/resources/library/library-IMMZIND55.json	121586	13	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	325	20	0	0	0	11	0	0
input/resources/library/library-IMMZDT12.json	95623	11	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	234	18	0	0	0	8	0	0
input/resources/library/library-IMMZIND39.json	120725	13	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	266	20	0	0	0	11	0	0
input/resources/library/library-IMMZIND10.json	101710	11	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	226	17	0	0	0	9	0	1
input/resources/library/library-IMMZIND36.json	120143	13	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	264	20	0	0	0	10	0	0
input/resources/library/library-IMMZVaccineLibrary.json	50311	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	115	11	0	0	0	4	0	0
input/resources/library/library-IMMZDT11.json	204903	17	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	448	30	0	0	0	17	0	0
input/resources/library/library-IMMZIND40.json	94201	11	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	211	17	0	0	0	7	0	0
input/resources/library/library-IMMZDT10.json	614719	42	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	1299	78	0	0	0	51	0	0
input/resources/library/library-IMMZDT02.json	243243	23	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	529	36	0	0	1	21	0	0
input/resources/library/library-IMMZIND14.json	75746	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	171	14	0	0	0	6	0	0
input/resources/library/library-IMMZIND04.json	103733	12	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	230	17	0	0	0	9	0	0
input/resources/library/library-IMMZDT09.json	59372	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	135	12	0	0	0	5	0	0
input/resources/library/library-IMMZIND12.json	75433	10	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	170	14	0	0	0	6	0	0
input/resources/library/library-IMMZIND53.json	94399	11	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	211	16	0	0	0	7	0	0
input/resources/library/library-IMMZIND30.json	253008	21	1	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	0	540	35	0	0	0	23	0	0
input/resources/library/library-IMMZIND49.json	114105	13	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	250	18	0	0	0	10	0	0
input/resources/library/library-IMMZDT06.json	495790	36	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	1073	99	0	0	0	41	0	0
input/resources/library/library-IMMZIND45.json	107747	12	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	239	23	0	0	0	9	0	0
input/resources/library/library-IMMZDT05.json	475043	34	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	1028	66	0	0	0	35	0	0
input/resources/library/library-IMMZDT16.json	2025589	131	0	0	0	0	0	0	1	174	0	0	0	0	0	0	0	0	0	0	4349	296	0	0	0	174	0	0
input/resources/library/library-IMMZIND25.json	169784	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	367	25	0	0	0	15	0	0
input/resources/library/library-IMMZIND21.json	94270	11	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	209	16	0	0	0	8	0	1
input/resources/library/library-IMMZIND44.json	107862	12	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	240	18	0	0	0	9	0	0
input/resources/library/library-IMMZIND08.json	102340	12	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	226	17	0	0	0	9	0	0
input/resources/library/library-IMMZDT22.json	114625	12	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	254	20	0	0	0	9	0	0
input/resources/library/library-IMMZDT03.json	798658	54	0	0	0	0	0	0	1	62	0	0	0	0	0	0	0	0	0	0	1711	108	0	0	0	60	0	0
input/resources/library/library-IMMZIND24.json	118374	13	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	261	19	0	0	0	11	0	0
input/resources/library/library-FHIRCommon.json	1683696	101	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	3508	245	0	0	0	149	0	0
input/resources/library/library-IMMZIND07.json	102336	11	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	227	19	0	0	0	9	0	0
input/resources/library/library-IMMZIND05.json	104074	12	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	232	18	0	0	0	10	0	0
input/resources/library/library-IMMZDT18.json	171140	16	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	431	26	0	0	0	13	0	0
input/resources/library/library-IMMZIND43.json	114888	23	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	255	19	0	0	0	10	0	0
input/resources/library/library-IMMZCommon.json	3456925	242	1	0	0	0	0	0	3	305	0	0	0	0	0	0	0	0	0	0	7261	504	0	0	0	275	0	1
input/resources/library/library-IMMZIND34.json	121104	13	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	267	20	0	0	0	11	0	0
input/resources/library/library-IMMZIND33.json	121980	13	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	269	19	0	0	0	10	0	0
input/resources/library/library-WHOCommon.json	684548	42	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	1433	85	0	0	0	54	0	0
input/resources/library/library-IMMZDT07.json	352773	26	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	0	753	49	0	0	0	29	0	0
input/resources/library/library-IMMZCommonIzDataElements.json	120094	11	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	301	18	0	0	0	11	0	0
input/resources/library/library-IMMZIND47.json	87421	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	195	15	0	0	0	7	0	0
input/resources/library/library-IMMZDT15.json	761041	49	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	1630	101	0	0	0	59	0	0
input/resources/library/library-IMMZIND38.json	120506	13	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	265	19	0	0	0	11	0	0
input/resources/library/library-WHOConcepts.json	23887	6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	59	7	0	0	0	1	0	0
input/resources/library/library-IMMZIND17.json	94712	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	214	16	0	0	0	8	0	0
input/resources/library/library-IMMZIND20.json	68641	9	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	155	12	0	0	0	6	0	0
input/resources/library/library-IMMZDT01.json	7111	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	5	0	0	0	1	0	0
input/resources/library/library-IMMZIND11.json	102513	12	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	228	17	0	0	0	8	0	0
input/resources/library/library-IMMZDT14.json	510621	36	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	1092	70	0	0	0	42	0	0
input/resources/library/library-IMMZDT19.json	277174	23	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	595	40	0	0	0	23	0	0
input/resources/library/library-IMMZConcepts.json	156482	21	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	0	371	27	0	0	0	8	0	0
input/resources/library/library-IMMZIND37.json	113593	13	1	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	251	18	0	0	0	10	0	0
input/resources/library/library-IMMZIND09.json	101531	12	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	224	17	0	0	0	9	0	0
input/resources/library/library-IMMZIND46.json	107616	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	239	18	0	0	0	10	0	0
input/resources/library/library-IMMZIND42.json	88239	11	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	198	15	0	0	0	6	0	0
input/resources/library/library-IMMZDT04.json	548790	37	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	1	0	0	1172	74	0	0	0	44	0	0
input/resources/library/library-IMMZDT21.json	157722	14	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	345	25	0	0	0	13	0	0
input/resources/library/library-IMMZIND41.json	120482	13	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	265	19	0	0	0	10	0	0
input/resources/measure/measure-IMMZIND06.json	13607	16	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0	0	45	20	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND48.json	13566	16	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	43	17	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND54.json	16166	17	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	49	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND49.json	12046	14	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	40	16	0	0	0	1	0	1
input/resources/measure/measure-IMMZIND44.json	14309	16	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	44	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND50.json	13594	14	1	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	43	17	0	0	0	2	0	0
input/resources/measure/measure-IMMZIND14.json	13684	15	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	41	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND07.json	13345	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	42	18	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND22.json	13597	16	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	41	16	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND32.json	13143	15	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	41	17	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND42.json	13679	27	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	42	17	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND11.json	14030	16	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	43	19	0	0	0	1	0	0
input/resources/measure/measure-IMMZIND08.json	13523	15	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	44	17	0	0	0	0	0	0
input/resources/measure/measure-IMMZIND03.json	10947	13	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	35	15	0	0	0	1	0	0
